timestamp,exch_b_1,size_b_1,bid_1,ask_1,size_a_1,exch_a_1,exch_b_2,size_b_2,bid_2,ask_2,size_a_2,exch_a_2,exch_b_3,size_b_3,bid_3,ask_3,size_a_3,exch_a_3,exch_b_4,size_b_4,bid_4,ask_4,size_a_4,exch_a_4,exch_b_5,size_b_5,bid_5,ask_5,size_a_5,exch_a_5,exch_b_6,size_b_6,bid_6,ask_6,size_a_6,exch_a_6,exch_b_7,size_b_7,bid_7,ask_7,size_a_7,exch_a_7,exch_b_8,size_b_8,bid_8,ask_8,size_a_8,exch_a_8,exch_b_9,size_b_9,bid_9,ask_9,size_a_9,exch_a_9,exch_b_10,size_b_10,bid_10,ask_10,size_a_10,exch_a_10,exch_b_11,size_b_11,bid_11,ask_11,size_a_11,exch_a_11
2025-12-06 10:16:24,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:16:32,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:16:39,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:16:47,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:16:55,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:17:02,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:17:10,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:17:17,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:17:25,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:17:33,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:17:41,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:17:49,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:17:56,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:18:03,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:18:11,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:18:19,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:18:27,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:18:34,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:18:42,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:18:50,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:18:57,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:19:05,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:19:12,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:19:19,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:19:26,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:19:34,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:19:42,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:19:49,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:19:56,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:20:04,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:20:12,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:20:19,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:22:50,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.58,454.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,1,ARCX,ARCX,560,454.45,454.78,1,ARCX,ARCX,198.0,454.4,454.79,1.0,ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX
2025-12-06 10:22:58,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:23:05,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:23:13,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:23:20,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:23:28,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:23:36,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:23:44,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:23:51,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:23:59,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:24:07,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:24:15,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:24:22,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:24:30,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:24:37,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
2025-12-06 10:24:45,ARCX,1,454.61,454.64,160,XNMS,XNMS,80,454.68,464.66,3884,ARCX,ARCX,3,454.55,454.69,80.0,EDGX,ARCX,700.0,454.5,454.7,135.0,ARCX,EDGX,80.0,454.45,454.75,I,ARCX,ARCX ARCX,560 198,454.45 454.40,454.78 454.79,I 1,ARCX ARCX,ARCX,21.0,454.35,454.8,2.0,ARCX,ARCX,1.0,454.3,454.81,40.0,BATY,ARCX,21.0,454.25,454.83,6.0,ARCX,ARCX,10.0,454.24,454.84,4.0,ARCX,,,,,,
